blogs_count,brief_intro,comment_count,concern_count,content,label,followers_count,forward,like,mid,name,time,url
,comment,4.25373E+15,,#延庆身边事# 作为2022年北京冬奥会三大赛区之一，延庆采取多种措施推广清洁能源应用，降低PM2.5浓度。截至目前，延庆奥运场馆周边的村庄已全部完成煤改清洁能源的建设。今年，我区将进一步推动“煤改电”向山区拓展，预计44个村1.4万户村民受益。图为工作人员正在为村民介绍“煤改电”相关政策。,2,,,,4.25368E+15,小战士ND319,2018/6/22 15:15,https://weibo.com/2007077533
,comment,4.20203E+15,, 这口号也太废话了！,1,,,,4.20202E+15,东方都拿哥 ,2018/1/30 23:22,https://weibo.com/u/1673860973?refer_flag=1001030106_
,comment,4.19695E+15,,总是念成昌平,2,,,,4.19694E+15,Ze泽泽96,2018/1/17 16:42,
,comment,4.26825E+15,,棒棒哒,3,,,,4.26824E+15,yubing冰2018,2018/8/1 16:44,https://weibo.com/6564165328
,comment,4.19718E+15,,论导演只服张艺谋,3,,,,4.19694E+15,鲜柠小泡i,2018/1/17 14:05,https://weibo.com/2813130084
,comment,4.21975E+15,,强大的祖国 完美的演出,3,,,,4.21975E+15,irwuertiD,2018/3/20 20:51,https://weibo.com/ydd1208
54965,FM1012株洲新闻广播,,327,#1012第一资讯# 当地时间31日，国际奥委会主席巴赫结束对朝鲜访问。巴赫表示，国际奥委会已与朝方就朝鲜运动员参加东京奥运会和北京冬奥会达成一致，并将为朝鲜运动员参加国际赛事提供支持。,2,333278,,,4.22377E+15,株洲新闻广播,2018/3/31 22:48,
,comment,4.20237E+15,,真牛比啊 我的哥 这个真的很难吧,3,,,,4.20227E+15,徐杨Will,2018/1/31 21:38,https://weibo.com/5369470929
,comment,4.24935E+15,,皓哥你现在太瘦了吧,2,,,,4.24868E+15,羅雅雅潔潔潔,2018/6/10 13:25,https://weibo.com/3161316124
1237,所谓运气，就是当你的努力遇上了机遇,1,651,"为什么要买 下花园的房子??
[愉快]一 2019年京张高铁开通，北京下花园半小时生活圈。一路之隔，步行十分钟
二 2022年崇礼冬奥会18分钟到崇礼。
[憨笑]三 下花园将打造多个特色小镇。
1.洋河湿地创意小镇 打造梦幻酒吧街，激情冲关，芦苇迷宫，激光秀表演，水上演绎，等等大型娱乐项目
2.国家绿色能源示范小镇
3.下花园蓝城小镇
4红酒养生特色小镇
投资33亿元建设世界一流的红酒养生特色小镇
5.北大金秋特色小镇
北大旗下的子公司项目包含
北大金秋下花园高级中学
北大金秋国际幼儿学
北大金秋下花园医院
北大金秋科技园
北大教授花园
职业科技学院
6.金北高铁文博小镇
7.金融家小镇
8.都市农业硅谷小镇
9.田园科技特色小镇
四 大型滑雪场
冰雪小镇滑雪场
门前就有滑雪场何必要去崇礼滑。
[奸笑]五 投资200亿蓝精灵奇幻乐园
堪比迪士尼，占地3500亩，已签约
??六 下花园洋河流域将建成华北最大湿地公园
??七 中英国际智慧产业园(投资200亿)
??八中国最好空气净化器生产基地(投资5亿)
九大宗商品要素交易基地(投资32.5亿)
??十 石墨烯电池项目(投资30亿)
[發]十一 中国创新创业港（投资100亿）
[小狗]十二 绿色建材生产基地（投资1.5亿）
??????以上全部都已经签约下花园，下花园政府要求必须在2022年之前全部完成施工
[得意][得意][得意]我们不仅有高铁，冬奥会，这两个只是个开始，后期下花园将打造旅游度假休闲养生，春夏秋冬任意潇洒。置业顾问程润润18610439566 收起全文d",2,10998,,2,4.2404E+15,我是双子座6,2018/5/16 20:43,
209,澳大利亚国际体育康复专家；,,146,"祝贺比尔 (Bill Sweetenham) 进入国际游泳名人堂。我深感幸运，也很荣幸能在新加坡游泳国际巡回中和这位了不起的教练一起共事。他是一位了不起的教练，之前曾担任澳大利亚和英国奥林匹克游泳队的主教练，创造了许多奥运冠军。荣幸之至能与如此传奇的世界级教练共事！他总是将帮助他人放在第一位；他总会询问我们想要什么，我们的想法，我们想要什么样理想的世界；同时他也时刻挑战我们每天去学习，像游泳运动员一样刻苦训练。日复一日！要想成为世界上的佼佼者，你需要不断提高你的知识含量，就像你共事的那些游泳运动员一样!

附上文章链接：O网页链接
#运动医学与健康# #运动# #冬季奥运会# #北京2022年冬奥会# #奥运会# 收起全文d",3,301,,,4.22192E+15,运动损伤康复专家_shane,2018/3/26 20:22,
,comment,4.20268E+15,,加油，力挺你！,3,,,,4.20224E+15,wx你是我最想要的丫头,2018/2/1 18:35,https://weibo.com/5445959551
,comment,4.19907E+15,,太可爱了,3,,,,4.19907E+15,安吾吾,2018/2/11 12:50,
,comment,4.21271E+15,, ??一个,3,,,,4.2127E+15,胡妈妈的小儿子 ,2018/3/1 10:38,https://weibo.com/u/1944262275?refer_flag=1001030106_
,comment,4.20227E+15,,张培萌退役改参加冬奥 博尔特退役改踢足球 法拉赫退役改跑马拉松 哈哈,1,,,,4.20224E+15,L贵M,2018/1/31 14:58,https://weibo.com/5537452703
578,音乐视频自媒体,,112,冬奥会“北京8分钟”，那首《歌唱祖国》使中国人民喜极而泣L潮音乐的秒拍视频（上#秒拍#看我的最新短视频，下载秒拍->O网页链接）,3,10269,,,4.21282E+15,阿孙是个好菇凉,2018/3/1 17:41,
,comment,4.25312E+15,,看了打分表你就知道了，日本裁判是所有裁判里最公正的，给自己家一号选手打的比别人还严,2,,,,4.25299E+15,sakura_bell,2018/6/22 13:19,
,comment,4.19695E+15,,国师威武,3,,,,4.19694E+15,弗兰克兰迪,2018/1/16 23:07,https://weibo.com/lcfranck
,comment,4.21053E+15,, 你想推荐谁？,2,,,,4.19748E+15,lokman_fighting ,2018/2/23 9:59,https://weibo.com/u/2633229322?refer_flag=1001030106_
,comment,4.19729E+15,,他超生的罚款可以还给他不？,1,,,,4.19728E+15,葡萄052,2018/1/17 21:27,https://weibo.com/5703778141
,comment,4.26853E+15,, 3年前是姚明作为冬奥会形象大使帮助中国拿下2022年的举办权！3年前同样又是姚明帮助中国拿下2019年篮球世界杯的举办权！感谢姚明！@人民体育,2,,,,4.26826E+15,国篮雄起 ,2018/8/2 11:30,https://weibo.com/u/2482838941?refer_flag=1001030106_
,comment,4.19718E+15,,北京、张家口，这个不难拍，从张艺谋、沙晓岚的叙述上，估计他们的文化定位恐怕找不准，他们的技术没人不服。——中国文化就是几千年的文化精华，就在那摆着。——胡同文化、街道文化就可笑了，民间文化就小了。改革开放以后文化也尚未积淀。——特别是总上那个延时摄影会很可笑。,1,,,,4.19717E+15,青年娱乐报道,2018/1/17 14:20,https://weibo.com/6456374422
,comment,4.19695E+15,,we are the champion,3,,,,4.19694E+15,zbtdw,2018/1/16 22:33,https://weibo.com/zbtdw
10290,知名娱乐博主,29,697,"闭幕式 北京八分钟
每一帧都是一幅画，太美了
期待2022北京冬奥会",3,2125291,64,563,4.21142E+15,芒果捞小萌主,2018/2/25 20:54,
,comment,4.19406E+15,,福利真的很不错哦，喜欢,3,,,,4.19404E+15,邰奔掏邰,2018/1/8 23:45,https://weibo.com/5887574775
,comment,4.20228E+15,,厉害！加油！,3,,,,4.20227E+15,oehtdnutnecniv,2018/1/31 15:47,https://weibo.com/5264531368
,comment,4.25504E+15,,冰壶，首先核心力量好，控制力强，其次组织能力好，能很好地控制比赛，最后就是聪明，能灵活地比好赛，能为赢下比赛打好基础。,2,,,,4.25338E+15,Qygh0406,2018/6/26 6:10,https://weibo.com/3060621900
,comment,4.19929E+15,, 给力,3,,,,4.19929E+15,无与全比 ,2018/1/23 9:40,https://weibo.com/u/1763538193?refer_flag=1001030106_
,comment,4.24868E+15,,我天，皓哥真是越来越瘦越来越帅了,3,,,,4.24868E+15,YKimMuZi_6raciesXavi,2018/6/8 16:57,https://weibo.com/2965339433
,comment,4.21285E+15,,张艺谋导演很牛????,3,,,,4.21245E+15,Lillyle,第83楼 2018-3-1 19:55,https://weibo.com/6430193672
,comment,4.21277E+15,,...这个超帅... ... 2022年也去看个雪上项目吧！北京冬奥加油~!,3,,,,4.21277E+15,Da一笑狼,2018/3/1 14:41,https://weibo.com/hikograce
,comment,4.24892E+15,,太瘦了,2,,,,4.24868E+15,逄小逄不困,2018/6/9 8:36,https://weibo.com/2845295867
,comment,4.21249E+15,,北体棒棒哒,3,,,,4.21246E+15,你的小Guo,2018/2/28 19:50,https://weibo.com/3199064192
,comment,4.21276E+15,,开幕式你是不是还和一位小朋友嘞？我希望旁边是特奥弹琴机器人，哈哈，琴键不够啊!,3,,,,4.21245E+15,跑男忠实小粉丝7777777,第81楼 2018-3-1 13:47,https://weibo.com/5889941774
,comment,4.20261E+15,,是中国没人练，他才练的吧确实要好好推广一下,1,,,,4.20224E+15,美好时光是个小疯子55,2018/2/1 13:59,https://weibo.com/6207555070
,comment,4.24872E+15,,皓哥出书吧！！！,2,,,,4.24868E+15,繁星星星樊星范,2018/6/8 19:28,https://weibo.com/1798703185
,comment,4.21032E+15,,不是,1,,,,4.19929E+15,小蝎子11,2018/2/22 20:48,
,comment,4.20238E+15,,亲眼看了全运比赛后在水滴门口面无笑容的你，希望你未来的路带着阳光，快乐，加油！ ！@张培萌,3,,,,4.20229E+15,陪芓滢看星星嘛,2018/1/31 22:48,https://weibo.com/5213742115
,comment,4.20228E+15,,废话，我们也不能看对手要落地了给他挖个坑去啊,2,,,,4.20227E+15,李妮娜,2018/2/18 20:20,
,comment,4.19909E+15,,我知道呀奥运宝贝,3,,,,4.19907E+15,artificialimbecile,2018/1/22 21:09,
,comment,4.19971E+15,, 不是08北京奥运会,1,,,,4.19963E+15,北京生活导航 ,2018/1/24 13:46,https://weibo.com/u/5522461484?refer_flag=1001030106_
,comment,4.20259E+15,,@CASAPTX4869 厉害了,3,,,,4.20227E+15,悲伤的离心率e等于1,2018/2/1 12:36,https://weibo.com/1922659227
29605,他还没有填写个人简介,,84,祝贺！北京冬奥会筹办顺利完成！,3,113,,,4.25201E+15,用户5334558781,2018/6/17 21:10,
,comment,4.2023E+15,,good luck！有梦想就要去追，加油！期待不一样的你！期待冬奥会！see you！,3,,,,4.20227E+15,少年的你依旧心中有梦,2018/1/31 16:53,https://weibo.com/5627062424
,comment,4.20598E+15,,中国队加油,3,,,,4.20231E+15,Hwander1985,2018/2/10 20:38,https://weibo.com/2175205153
5196,北京市体育竞赛管理中心官方微博,,83,中国花样滑冰为北京冬奥会创新组队模式O网页链接,2,74844,,,4.23243E+15,北京竞技场,2018/4/24 20:17,
,comment,4.24873E+15,,皓哥你真的瘦了！！！,2,,,,4.24868E+15,UchihaItachi0609,2018/6/8 20:09,https://weibo.com/1880190073
4818,张艺兴超话粉丝大咖,,257,#王濛##王濛 速滑主教练#我去，王濛当速滑主教练了！激动啊啊啊，王濛啊，我女神我偶像，短道速滑之神有木有！我们的濛主！跪迎大神！平昌冬奥会看的憋了一肚子气，北京冬奥会我等着啊啊啊啊啊啊,2,283,,,4.24335E+15,悦兮12138,2018/5/24 23:43,
,comment,4.21282E+15,, 剪的真好！,3,,,,4.21282E+15,占卜师南希 ,2018/3/1 17:40,https://weibo.com/u/2165601637?refer_flag=1001030106_
,comment,4.24605E+15,,爱心传递,3,,,,4.24603E+15,我有辣条跟我走于,2018/6/1 10:45,https://weibo.com/6560677132
27228,成都传媒集团成都商报红星新闻,4,715,【平昌冬奥会中国体育代表团成立】今天下午，2018年平昌冬奥会中国体育代表团在位于北京的国家体育总局成立，本届冬奥会中国体育代表团共获得82个参赛资格，将参加5个大项、12个分项、55个小项比赛。中国体育代表团团长是国家体育总局局长、党组书记苟仲文。此外，中国奥运军团中还有不少来自欧洲北美冰雪强国的外籍教练、康复师、打蜡师等人员共20名。中国冰雪军团正在借助外脑积极弥补在单板滑雪、越野滑雪和雪车等项目上的短板，争取通过平昌的锻炼在北京2022冬奥会取得突破。（中国日报） 收起全文d,2,2622666,,11,4.20232E+15,红星新闻,2018/1/31 18:26,
69355,央视体育新媒体-央视网体育官方微博,3,203,【平昌冬奥会中国代表团成立】#一起看冬奥# 北京时间1月31日，平昌冬奥会中国体育代表团正式成立，本届冬奥会中国体育代表团共获得82个参赛资格，将参加5个大项、12个分项、55个小项比赛，这是获得参赛项目最多的一次冬奥会，其中单板滑雪平行大回转、跳台滑雪、雪车等都是首次获得奥运会参赛资格。,2,7021833,13,32,4.20228E+15,央视网体育,2018/1/31 15:57,
,comment,4.20234E+15,, 哇，厉害哒,3,,,,4.20231E+15,邻家小天使sy ,2018/1/31 20:08,https://weibo.com/u/5918790725?refer_flag=1001030106_
,comment,4.28677E+15,,东北话很强了,3,,,,4.25372E+15,鱼儿Kyle,2018/9/21 19:16,https://weibo.com/5582867955
,comment,4.2389E+15,, 加油加油加油,3,,,,4.23888E+15,锥形内存条 ,2018/5/12 17:12,https://weibo.com/u/6035063209?refer_flag=1001030106_
,comment,4.24605E+15,,很棒,3,,,,4.24603E+15,师忆薇褂,2018/6/1 10:52,https://weibo.com/6451026944
,comment,4.20275E+15,,我也觉得,2,,,,4.20273E+15,善良佳-,2018/2/2 22:16,
,comment,4.20192E+15,, 二月一号规划能出来吗？,1,,,,4.20184E+15,用户6002844057 ,2018/1/30 15:57,https://weibo.com/u/6002844057?refer_flag=1001030106_
,comment,4.22358E+15,,#北京冬奥牵手联通# 【北京联通机动局直播2022年冬奥组委连线特别节目】,2,,,,4.22356E+15,江西联通,2018/3/31 10:13,https://weibo.com/jxclub
88794,央视国际网络有限公司,17,503,【这些华裔放弃外国国籍舍弃华尔街高薪，只想代表中国战冬奥】冬奥会进入北京时间，一批有着黄皮肤、流淌着中华民族血液的华裔冰球好手掀起回国热潮。他们迫切希望代表中国参加奥运会。面对镜头，他们说即便放弃外国国籍、华尔街的高薪和NHL打球的机会，甚至牺牲自己的生命，他们都愿意。http://t.cn/RnSZeOf 收起全文d,2,9616618,27,199,4.2208E+15,央视网,2018/3/23 18:30,
282,她还没有填写个人简介,,5,"发表了博文《张艺谋，少女梦》张艺谋“少女梦""+华社平昌3月17日电+题：用诗意的“少女梦”展现人类共同价值观+——专访平昌冬奥会和冬残奥会闭幕式北京文艺表演总导演张艺谋+新华社记者田明、耿学鹏、顾涓+O张艺谋，少女梦",2,26,,,4.22049E+15,怀院化工院17级制药一班,2018/3/22 21:49,
,comment,4.20291E+15,, [神奇女侠],2,,,,4.20256E+15,china冬奥会史与马拉松自媒体 ,2018/2/2 9:15,https://weibo.com/u/2708341703?refer_flag=1001030106_
22279,中国体育报官方微博,,772,【平昌冬奥会中国体育代表团成立暨动员大会在京召开】伴随着庄严的国歌，平昌冬奥会中国体育代表团1月31日在北京正式成立，82名中国健儿将参加平昌冬奥会5个大项、12个分项、55个小项的比赛。与往届冬奥会相比，此次冬奥会是中国参赛人数最多、参加项目最多的一届。 O平昌冬奥会中国体育代表团成立暨动员大会在京召开,2,156748,1,,4.20256E+15,中国体育报,2018/2/1 10:04,
,comment,4.25458E+15,,好美,3,,,,4.25416E+15,独孤行行孤独,2018/6/24 23:31,https://weibo.com/6107791691
,comment,4.20228E+15,,谢谢娜娜,3,,,,4.20227E+15,张培萌,2018/2/18 21:22,
62286,助理工程师,,8173,凯斯妮斯在平昌冬奥会冰壶混双项目颁奖仪式上 6月初在北京冬奥组委首钢办公区举行的平昌冬奥会冬残奥会总结会期间。 今日头条 O网页链接,2,1875,,,4.25339E+15,驻市之星,2018/6/21 16:59,
,comment,4.24605E+15,,我是来打酱油滴,2,,,,4.24603E+15,洪小萱咏,2018/6/1 10:48,https://weibo.com/6413236781
,comment,4.19406E+15,,到天猫旗舰店买，绝对是超值的。,3,,,,4.19404E+15,聿剧伶腔先生,2018/1/8 23:39,https://weibo.com/6242083648
,comment,4.2023E+15,,博尔特踢球去了，张培萌转战冬奥会了都是人才,3,,,,4.20227E+15,岁月静好-现世安稳96,2018/1/31 17:00,https://weibo.com/2250899527
,comment,4.21142E+15,,超炫酷期待2022,3,,,,4.21142E+15,ppt-飞升的大猪猪,2018/2/25 21:01,https://weibo.com/5242562145
,comment,4.21058E+15,,边夷贱类,1,,,,4.21057E+15,innerconflict18,2018/2/23 17:03,
,comment,4.19984E+15,,东北那边都有吧。。。,1,,,,4.19979E+15,郭亭毅,2018/1/24 22:15,https://weibo.com/6036071166
,comment,4.26109E+15,,冬奥会还是他吗？开心,2,,,,4.24856E+15,用户6331150104,2018/7/12 22:56,https://weibo.com/6331150104
50908,大公网官方微博,37,1852,【取得重大突破！中国高铁将迎时速350公里自动驾驶时代】大公网记者近日从中国铁路通信信号股份有限公司获悉，其研发的全球首套时速350公里高铁自动驾驶系统（C3+ATO）已顺利完成实验室测试，即将进入现场试验，这标志着中国高铁自动驾驶技术取得重大突破。该系统即将装备在服务北京冬奥会的京张高铁上，预计在2019年底正式通车。O?高铁迎时速350公里自动驾驶时代 收起全文d,2,4898981,32,73,4.23444E+15,大公報-大公網,2018/4/30 10:00,
2580,体育视频自媒体,,1431,通过不断改革创新，努力形成政府主导、部门协同、社会参与的发展格局。到2022年，河北省冰雪运动实现跨越式发展。冰雪竞技水平快速提升，2020年参加全国冬运会获得金牌，2022年参加北京冬奥会力争夺得奖牌；群众冰雪运动广泛开展，2022年在我省参与冰雪运动人次达到3000万以上；冰雪场馆数量持续增加，2022年全省滑雪场达到80个以上、滑冰场（馆）达到200个以上；冰雪运动人才规模稳步提升，到2022年，冰雪运动竞技人才达到1200名以上，冰雪运动普及人才16000名以上。 收起全文d,2,37021,,,4.22269E+15,体坛河北,2018/3/28 23:33,
,comment,4.21247E+15,,真棒,3,,,,4.21245E+15,非反派角色孟咚咚咚咚锵,第26楼 2018-2-28 18:24,https://weibo.com/2305128362
1089,河南世纪中原体育文化有限公司,,42,【北京冬奥场馆完工时间表 2021年将全达赛事要求】在平昌2018年冬奥会和冬残奥会闭幕式上，北京已经接过国际奥委会会旗和国际残奥委会会旗，这标志着冬奥会和冬残奥会已经进入“北京周期”。在昨天召开的本市全面推进2022年冬奥会和冬残奥会筹办工作动员部署大会上，副市长、北京冬奥组委执行副主席张建东介绍了筹备进展情况以及下一步的重点工作。http://t.cn/RnW9p40 收起全文d,2,167,,,4.22186E+15,新浪河南体育频道,2018/3/26 16:30,
,comment,4.24868E+15,,瘦好多啊 ?评论配图,2,,,,4.24868E+15,我依然Lee,2018/6/8 16:52,https://weibo.com/2285434403
,comment,4.24605E+15,,ok,3,,,,4.24603E+15,徐孤珊脏,2018/6/1 10:54,https://weibo.com/6510665109
,comment,4.21246E+15,,正能量好姑娘,3,,,,4.21239E+15,只想一生跟棋走,2018/2/28 18:18,https://weibo.com/5012848198
,comment,4.19924E+15,,老谋子，我们的中国元素的符号。,3,,,,4.19694E+15,用户6375075895,2018/1/23 6:16,https://weibo.com/6375075895
,comment,4.20234E+15,,加油哥哥,3,,,,4.20227E+15,ti_nmad,2018/1/31 19:41,https://weibo.com/3477580980
,comment,4.21142E+15,,为我大种花打电话！,3,,,,4.21142E+15,白莲与微尘,2018/2/25 21:09,https://weibo.com/1721308017
,comment,4.20224E+15,,这个项目一旦失控就是…… 之前看过报道,1,,,,4.20224E+15,thinker-Coarla,2018/1/31 18:33,
,comment,4.20228E+15,,厉害了，我的萌,3,,,,4.20227E+15,姿姿鱼19821202,2018/1/31 15:54,https://weibo.com/5759085235
,comment,4.23459E+15,, 绵遂铁路何时修？等了十几年了哦！,2,,,,4.23451E+15,eason6719 ,2018/4/30 19:34,https://weibo.com/u/5787604900?refer_flag=1001030106_
,comment,4.19723E+15,,李菲儿跟孟飞会上吗？跨界冰雪王的时候说他们有机会登上八分钟的舞台还是蛮期待的,3,,,,4.19694E+15,C_葱葱,2018/1/17 17:40,https://weibo.com/3191786977
1556,在这里，看到中国央企的力量。,,180,#央企之声# @中国铁建 #京张高铁#崇礼支线孙家庄隧道今天（26日）#贯通#。京张高铁崇礼支线是#北京2022年冬奥会#重点配套工程，全长53公里，预计2019年底前全线建成通车。（#新闻联播#） L央企之声的秒拍视频,2,344,,1,4.24405E+15,央企之声,2018/5/26 22:17,
,comment,4.21356E+15,," 在刚刚结束的韩国冬奥会“北京8分钟”里，7'33""处，南昌人史克滨的中国龙展现在了全世界观众面前。//@冲浪361归来: 中国龙展示在了全世界观众面前",3,,,,4.21246E+15,清扬婉兮-依 ,2018/3/3 18:53,https://weibo.com/u/2964336767?refer_flag=1001030106_
,comment,4.20227E+15,,厉害[加油],3,,,,4.20227E+15,嗯_lkl,2018/1/31 15:28,https://weibo.com/sumuid
,comment,4.19695E+15,,期待！,3,,,,4.19694E+15,肥峥峥_822,2018/1/16 22:36,https://weibo.com/5064556315
,comment,4.24868E+15,,哇，皓哥这身材简直了,3,,,,4.24868E+15,双层曲奇饼干,2018/6/8 16:53,https://weibo.com/1990863277
,comment,4.19912E+15,,看到了小关关,3,,,,4.19907E+15,只是爱你晓彤,2018/1/23 13:46,
,comment,4.27447E+15,,拿人食材替人消灾,2,,,,4.21242E+15,秋水伊人在水之湄,2018/8/18 20:54,https://weibo.com/5335934670
21258,凤凰网体育频道官方微博,,820,【小萨马兰奇：相信中国代表团会在北京冬奥会成绩突飞猛进】前国际奥委会主席萨马兰奇之子胡安-安东尼奥-萨马兰奇，现在是国际奥委会2022年北京冬奥会协调委员会的临时主席。虽然中国并非冰雪运动强国，但他却看好中国代表团的前景，并保证“中国的奖牌和奥运外交都将突飞猛进”。O小萨马兰奇：相信中国代表团在北京冬奥会成绩突飞猛进,2,1045863,,3,4.23955E+15,凤凰网体育,2018/5/14 11:58,
,comment,4.21277E+15,,心灵手巧的警察蜀黍,3,,,,4.21276E+15,开往夏天滴手扶拖拉机,2018/3/1 14:40,https://weibo.com/5810869724
,comment,4.24892E+15,,太帅了,3,,,,4.24868E+15,用户6007931897,2018/6/9 8:36,https://weibo.com/6007931897
,comment,4.2497E+15,, 中国2022加油！,3,,,,4.24969E+15,Honey_晨柠 ,2018/6/11 12:23,https://weibo.com/u/6287790368?refer_flag=1001030106_
,comment,4.21141E+15,,北京八分钟，求完整视频??????,2,,,,4.21141E+15,wyzzhdzj,2018/2/25 20:35,https://weibo.com/5181029996
52540,各界导报官方微博,,126,【张艺谋：中国有足够文化自信 无需在8分钟表达太多】#北京八分钟# 在平昌冬奥会闭幕式上惊艳亮相，标志着冬奥会进入“北京时间”。导演张艺谋表示：中国拥有足够的文化自信，不需要在八分钟这么短的时间里表达太多东西。最好的选择就是用高科技手段展示“欢迎到长城下来滑雪”。O网页链接,2,90592,,,4.21247E+15,各界导报社官微,2018/2/28 18:29,
,comment,4.21326E+15,,哈哈收藏啦，三月底要去东北滑雪,2,,,,4.21325E+15,SNH小猪佩奇,2018/3/2 22:54,https://weibo.com/6350959271
,comment,4.25346E+15,,什么逻辑,2,,,,4.25341E+15,蓝的天你好,2018/6/21 21:09,https://weibo.com/2479261987
,comment,4.21247E+15,,sb,1,,,,4.21245E+15,低调的大咖22233,第29楼 2018-2-28 18:30,https://weibo.com/6458344978
,comment,4.2125E+15,,我会一如既往追随着传递正能量与温暖的你与#李敏镐# 一路互伴做最棒的自己[加油]#always李敏镐#,3,,,,4.21248E+15,哆唻咪i,2018/2/28 20:43,https://weibo.com/1893630805
418,重要的事情说三次，看微博，我爱我家经纪人（所有一手楼盘均无任何费用）不想被别人左右！坚持就是最棒...,,79,"为什么要买 下花园的房子??
[愉快]一 2019年京张高铁开通，北京下花园半小时生活圈。一路之隔，步行十分钟
二 2022年崇礼冬奥会18分钟到崇礼。
[憨笑]三 下花园将打造多个特色小镇。
1.洋河湿地创意小镇 打造梦幻酒吧街，激情冲关，芦苇迷宫，激光秀表演，水上演绎，等等大型娱乐项目
2.国家绿色能源示范小镇
3.下花园蓝城小镇
4红酒养生特色小镇
投资33亿元建设世界一流的红酒养生特色小镇
5.北大金秋特色小镇
北大旗下的子公司项目包含
北大金秋下花园高级中学
北大金秋国际幼儿学
北大金秋下花园医院
北大金秋科技园
北大教授花园
职业科技学院
6.金北高铁文博小镇
7.金融家小镇
8.都市农业硅谷小镇
9.田园科技特色小镇
四 大型滑雪场
冰雪小镇滑雪场
门前就有滑雪场何必要去崇礼滑。
[奸笑]五 投资200亿蓝精灵奇幻乐园
堪比迪士尼，占地3500亩，已签约
??六 下花园洋河流域将建成华北最大湿地公园
??七 中英国际智慧产业园(投资200亿)
??八中国最好空气净化器生产基地(投资5亿)
九大宗商品要素交易基地(投资32.5亿)
??十 石墨烯电池项目(投资30亿)
[發]十一 中国创新创业港（投资100亿）
[小狗]十二 绿色建材生产基地（投资1.5亿）
??????以上全部都已经签约下花园，下花园政府要求必须在2022年之前全部完成施工
[得意][得意][得意]我们不仅有高铁，冬奥会，这两个只是个开始，后期下花园将打造旅游度假休闲养生，春夏秋冬任意潇洒。 2北京 · 团结湖 收起全文d",2,64,,,4.24614E+15,赵秋爽,2018/6/1 16:41,
,comment,4.24605E+15,,赞起来,3,,,,4.24603E+15,利天绿棚,2018/6/1 10:47,https://weibo.com/6410695976
,comment,4.20228E+15,,为你加油！,3,,,,4.20227E+15,乐只德音,2018/1/31 15:34,https://weibo.com/2452599811
449937,知名财经博主,,520,实时播报：【河北全面清理闲置、批而未用土地 城中村等为重点】为全力服务京津冀协同发展、雄安新区规划建设和筹办北京冬奥会，全面提升国土资源保障能力，2018年河北省国土资源系统将实施节地增效三年行动计划，以开发区为重点，全面清理低效闲置和批而未用土地。此次行动，将以城中村、棚户区、老旧小区、旧厂房为重点，深入开展城镇低效用地再开发，力争到2020年，实现全省供地率和节地水平显著提高。（燕赵晚报） 收起全文d,2,379830,1,1,4.21966E+15,快兰斯24小时财经直播,2018/3/20 14:53,
,comment,4.24606E+15,,喜欢喜欢,3,,,,4.24603E+15,嵇凡莲沫,2018/6/1 11:11,https://weibo.com/6513515885
,comment,4.20288E+15,, 因为我长大了,2,,,,4.20273E+15,stlyu ,2018/2/2 7:17,https://weibo.com/u/1948412757?refer_flag=1001030106_
5503,冠军冰场官方微博,4,493,#助力三亿人上冰雪# 2018大众欢乐冰雪周的首堂“全民冰雪公开课”，昨日在北京朝阳大悦城冠军冰场欢乐开讲由2014年索契冬奥会速度滑冰冠军@张虹China 担任导师，与60多名冰雪爱好者了自己与速度滑冰的故事。45分钟的课堂上，张虹手把手带着前来体验的孩子们滑冰，还向大家介绍了速度滑冰的动作标准——三点一线法则。一直致力于推广冰雪运动的张虹用真诚和热情感染者每一位在场同学[加油]感谢张老师的倾情授课 收起全文d,2,22127,5,9,4.26822E+15,冠军冰场,2018/8/1 14:57,
,comment,4.24868E+15,,不能再瘦啦,2,,,,4.24868E+15,passpass_菇,2018/6/8 16:56,https://weibo.com/1781082803
5102,中国公共关系协会副会长,,2042,平昌之后，北京冬奥快步走来。作为北京市社科年度重点课题“北京冬奥会传播战略研究”的首席专家和课题组长，我在国际奥委会与北京、平昌联办的经验会上深度学习。其实，我对北京、延庆和张家口办好一届完美的冬奥充满一万个信心！但是如何做好传播，却还是机遇与挑战并存，时时处处都需要与时俱进的创新实践，欢迎小伙伴们多多出谋划策！课题组求贤若渴、欢迎赐教！一起为2022冬奥加油?????? 收起全文d,2,72045,,3,4.24896E+15,董关鹏,2018/6/9 11:20,
130,她还没有填写个人简介,2,49,"我要立flag：
四年后，我29岁的那年，我要在北京看有柚子的冬奥会，日语要达到能听懂柚子讲话的水平。钢琴要每天练习，那时要达到看谱能弹并且流畅的水平。蓝朋友什么的有更好，没有拉倒。
今天在微博立此flag，欢迎所有人的监督 2锦州",2,53,,,4.22017E+15,羽追君,2018/3/22 0:43,
